t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
17.744228,1,0,1,0,0,0,0,0,189
17.766499,1,0,1,1,0,0,0,0,189
17.766729,1,0,0,1,0,0,0,0,189
18.021694,1,0,1,0,0,0,0,0,189
18.043963,1,0,0,0,0,0,0,0,189
18.044194,1,0,1,0,0,0,0,0,189
18.09646,1,0,0,0,0,0,0,0,189
18.209192,1,0,0,1,0,0,0,0,189
18.299161,1,0,0,1,0,0,0,0,189
18.321431,1,0,1,1,0,0,0,0,189
18.373916,1,0,1,1,0,0,0,0,189
18.374146,1,0,0,1,0,0,0,0,189
18.486379,1,0,1,1,0,0,0,0,189
18.48661,1,0,0,1,0,0,0,0,189
18.576375,1,0,1,1,0,0,0,0,189
18.576604,1,0,0,1,0,0,0,0,189
18.598865,1,0,0,0,0,0,0,0,189
18.651367,1,0,0,0,0,0,0,0,189
18.651598,1,0,1,0,0,0,0,0,189
18.763829,1,0,1,1,0,0,0,0,189
18.76406,1,0,0,1,0,0,0,0,189
18.853813,1,0,0,0,0,0,0,0,189
18.854042,1,0,1,0,0,0,0,0,189
18.876312,1,0,1,1,0,0,0,0,189
18.876542,1,0,0,1,0,0,0,0,189
18.928804,1,0,1,1,0,0,0,0,189
18.929034,1,0,1,0,0,0,0,0,189
19.041499,1,0,1,0,0,0,0,0,189
19.131255,1,0,1,1,0,0,0,0,189
19.131485,1,0,0,1,0,0,0,0,189
19.153756,1,0,1,1,0,0,0,0,189
19.153986,1,0,0,1,0,0,0,0,189
19.20624,1,0,1,1,0,0,0,0,189
19.20647,1,0,0,1,0,0,0,0,189
19.318728,1,0,0,0,0,0,0,0,189
19.318958,1,0,1,0,0,0,0,0,189
19.408748,1,0,0,0,0,0,0,0,189
19.408978,1,0,1,0,0,0,0,0,189
19.431257,1,0,0,0,0,0,0,0,189
19.431487,1,0,1,0,0,0,0,0,189
19.483984,1,0,0,1,0,0,0,0,189
19.596211,1,0,1,1,0,0,0,0,189
19.596441,1,0,0,1,0,0,0,0,189
19.686214,1,0,0,0,0,0,0,0,189
19.686444,1,0,1,0,0,0,0,0,189
19.708706,1,0,1,1,0,0,0,0,189
19.873656,1,0,1,1,0,0,0,0,189
19.963884,1,0,0,1,0,0,0,0,189
19.986142,1,0,0,0,0,0,0,0,189
19.986371,1,0,1,0,0,0,0,0,189
20.038647,1,0,0,0,0,0,0,0,189
20.038877,1,0,1,0,0,0,0,0,189
20.151123,1,0,1,1,0,0,0,0,189
20.151353,1,0,0,1,0,0,0,0,189
20.241101,1,0,0,0,0,0,0,0,189
20.241332,1,0,1,0,0,0,0,0,189
20.263591,1,0,1,1,0,0,0,0,189
20.26382,1,0,0,1,0,0,0,0,189
20.428525,1,0,1,1,0,0,0,0,189
20.518473,1,0,1,1,0,0,0,0,189
20.518703,1,0,0,1,0,0,0,0,189
20.706165,1,0,0,1,0,0,0,0,189
20.796138,1,0,0,1,0,0,0,0,189
20.8184,1,0,1,1,0,0,0,0,189
20.81863,1,0,0,1,0,0,0,0,189
20.870856,1,0,1,1,0,0,0,0,189
20.871085,1,0,0,1,0,0,0,0,189
20.983361,1,0,0,0,0,0,0,0,189
20.983591,1,0,1,0,0,0,0,0,189
21.073356,1,0,1,1,0,0,0,0,189
21.073586,1,0,0,1,0,0,0,0,189
21.095859,1,0,1,1,0,0,0,0,189
21.096089,1,0,0,1,0,0,0,0,189
21.148352,1,0,0,0,0,0,0,0,189
21.148581,1,0,1,0,0,0,0,0,189
21.26083,1,0,0,0,0,0,0,0,189
21.35082,1,0,1,1,0,0,0,0,189
21.425823,1,0,1,1,0,0,0,0,189
21.538304,1,0,0,0,0,0,0,0,189
21.538534,1,0,1,0,0,0,0,0,189
21.628277,1,0,0,0,0,0,0,0,189
21.628507,1,0,0,1,0,0,0,0,189
21.650771,1,0,1,1,0,0,0,0,189
21.651001,1,0,0,1,0,0,0,0,189
21.703271,1,0,1,1,0,0,0,0,189
21.815748,1,0,0,0,0,0,0,0,189
21.815978,1,0,1,0,0,0,0,0,189
21.905741,1,0,0,0,0,0,0,0,189
21.92823,1,0,1,1,0,0,0,0,189
21.92846,1,0,0,1,0,0,0,0,189
21.980712,1,0,1,1,0,0,0,0,189
22.093193,1,0,1,1,0,0,0,0,189
22.183178,1,0,1,1,0,0,0,0,189
22.183408,1,0,0,1,0,0,0,0,189
22.205674,1,0,1,1,0,0,0,0,189
22.25818,1,0,1,1,0,0,0,0,189
22.25841,1,0,0,1,0,0,0,0,189
22.370672,1,0,0,0,0,0,0,0,189
22.370902,1,0,1,0,0,0,0,0,189
22.460661,1,0,0,0,0,0,0,0,189
22.483156,1,0,0,0,0,0,0,0,189
22.483385,1,0,1,0,0,0,0,0,189
22.535632,1,0,0,0,0,0,0,0,189
22.535862,1,0,1,0,0,0,0,0,189
22.648113,1,0,1,1,0,0,0,0,189
22.738076,1,0,0,0,0,0,0,0,189
22.738306,1,0,1,0,0,0,0,0,189
22.813075,1,0,1,1,0,0,0,0,189
22.813305,1,0,0,1,0,0,0,0,189
23.038064,1,0,1,1,0,0,0,0,189
23.038294,1,0,0,1,0,0,0,0,189
23.090558,1,0,1,1,0,0,0,0,189
23.090788,1,0,0,1,0,0,0,0,189
23.20302,1,0,0,0,0,0,0,0,189
23.20325,1,0,1,0,0,0,0,0,189
23.31551,1,0,0,0,0,0,0,0,189
23.368012,1,0,1,1,0,0,0,0,189
23.570467,1,0,0,0,0,0,0,0,189
23.570697,1,0,1,0,0,0,0,0,189
23.592956,1,0,0,0,0,0,0,0,189
23.645688,1,0,1,0,0,0,0,0,189
23.757948,1,0,1,1,0,0,0,0,189
23.758178,1,0,0,1,0,0,0,0,189
23.848141,1,0,1,0,0,0,0,0,189
23.870403,1,0,0,0,0,0,0,0,189
23.922911,1,0,0,0,0,0,0,0,189
24.035402,1,0,0,0,0,0,0,0,189
24.035632,1,0,1,0,0,0,0,0,189
24.125395,1,0,0,0,0,0,0,0,189
24.125625,1,0,1,0,0,0,0,0,189
24.14789,1,0,1,1,0,0,0,0,189
24.14812,1,0,0,1,0,0,0,0,189
24.312873,1,0,0,0,0,0,0,0,189
24.313103,1,0,1,0,0,0,0,0,189
24.402865,1,0,1,1,0,0,0,0,189
24.42536,1,0,1,1,0,0,0,0,189
24.477858,1,0,1,1,0,0,0,0,189
24.590356,1,0,1,1,0,0,0,0,189
24.590586,1,0,0,1,0,0,0,0,189
24.680348,1,0,0,0,0,0,0,0,189
24.702841,1,0,0,0,0,0,0,0,189
24.755347,1,0,0,0,0,0,0,0,189
24.755577,1,0,1,0,0,0,0,0,189
24.867788,1,0,1,1,0,0,0,0,189
24.868017,1,0,0,1,0,0,0,0,189
24.957764,1,0,1,1,0,0,0,0,189
24.980265,1,0,0,0,0,0,0,0,189
25.145221,1,0,0,0,0,0,0,0,189
25.145451,1,0,1,0,0,0,0,0,189
25.235174,1,0,1,1,0,0,0,0,189
25.235403,1,0,0,1,0,0,0,0,189
25.257678,1,0,0,0,0,0,0,0,189
25.257909,1,0,1,0,0,0,0,0,189
25.310428,1,0,0,1,0,0,0,0,189
25.422654,1,0,1,1,0,0,0,0,189
25.512608,1,0,0,0,0,0,0,0,189
25.512838,1,0,1,0,0,0,0,0,189
25.535094,1,0,1,1,0,0,0,0,189
25.587586,1,0,1,1,0,0,0,0,189
25.700071,1,0,0,0,0,0,0,0,189
25.7003,1,0,1,0,0,0,0,0,189
25.790075,1,0,0,0,0,0,0,0,189
25.790304,1,0,1,0,0,0,0,0,189
25.812566,1,0,1,1,0,0,0,0,189
25.812796,1,0,0,1,0,0,0,0,189
25.865063,1,0,1,1,0,0,0,0,189
25.865293,1,0,0,1,0,0,0,0,189
25.977576,1,0,0,0,0,0,0,0,189
25.977806,1,0,1,0,0,0,0,0,189
26.090045,1,0,1,1,0,0,0,0,189
26.090276,1,0,0,1,0,0,0,0,189
26.142536,1,0,1,1,0,0,0,0,189
26.142765,1,0,0,1,0,0,0,0,189
26.255033,1,0,1,1,0,0,0,0,189
26.255263,1,0,0,1,0,0,0,0,189
26.344994,1,0,0,0,0,0,0,0,189
26.345224,1,0,1,0,0,0,0,0,189
26.367483,1,0,0,0,0,0,0,0,189
26.367713,1,0,1,0,0,0,0,0,189
26.419969,1,0,0,0,0,0,0,0,189
26.420199,1,0,1,0,0,0,0,0,189
26.532472,1,0,1,1,0,0,0,0,189
26.622445,1,0,1,1,0,0,0,0,189
26.622675,1,0,0,1,0,0,0,0,189
26.644935,1,0,1,1,0,0,0,0,189
26.6974,1,0,1,1,0,0,0,0,189
26.697629,1,0,0,1,0,0,0,0,189
26.809878,1,0,0,0,0,0,0,0,189
26.899872,1,0,1,1,0,0,0,0,189
26.900103,1,0,0,1,0,0,0,0,189
26.974846,1,0,1,1,0,0,0,0,253
27.087305,1,0,0,0,0,0,0,0,189
27.177274,1,0,1,1,0,0,0,0,189
27.177504,1,0,0,1,0,0,0,0,189
27.199779,1,0,1,1,0,0,0,0,189
27.200009,1,0,0,1,0,0,0,0,189
27.364716,1,0,0,0,0,0,0,0,189
27.364945,1,0,1,0,0,0,0,0,189
27.454727,1,0,0,0,0,0,0,0,189
27.52972,1,0,1,1,0,0,0,0,189
27.529949,1,0,0,1,0,0,0,0,189
27.642215,1,0,0,0,0,0,0,0,189
27.642446,1,0,1,0,0,0,0,0,189
27.754897,1,0,0,1,0,0,0,0,189
27.807146,1,0,1,1,0,0,0,0,189
27.807375,1,0,0,1,0,0,0,0,189
27.919602,1,0,0,0,0,0,0,0,189
28.009546,1,0,0,0,0,0,0,0,189
28.009776,1,0,1,0,0,0,0,0,189
28.084544,1,0,1,1,0,0,0,0,189
28.197035,1,0,1,1,0,0,0,0,189
28.286997,1,0,1,1,0,0,0,0,189
28.287227,1,0,0,1,0,0,0,0,189
28.309728,1,0,1,0,0,0,0,0,189
28.474462,1,0,0,0,0,0,0,0,189
28.564458,1,0,1,1,0,0,0,0,189
28.564688,1,0,0,1,0,0,0,0,189
28.586955,1,0,0,0,0,0,0,0,189
28.587185,1,0,1,0,0,0,0,0,189
28.63945,1,0,0,0,0,0,0,0,189
28.63968,1,0,1,0,0,0,0,0,189
28.751894,1,0,0,0,0,0,0,0,189
28.752124,1,0,1,0,0,0,0,0,189
28.841873,1,0,1,1,0,0,0,0,189
28.864375,1,0,1,1,0,0,0,0,189
28.916868,1,0,0,0,0,0,0,0,189
28.917098,1,0,1,0,0,0,0,0,189
29.029339,1,0,0,0,0,0,0,0,189
29.029569,0,1,1,0,0,0,0,0,172
29.141802,1,0,1,1,0,0,0,0,189
29.142032,1,0,0,1,0,0,0,0,189
