t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
22.261025,1,0,1,1,0,0,0,0,189
22.261255,1,0,0,1,0,0,0,0,189
22.26853,1,0,0,0,0,0,0,0,189
22.26876,1,0,1,0,0,0,0,0,189
22.321034,1,0,1,1,0,0,0,0,189
22.321264,1,0,0,1,0,0,0,0,189
22.328763,1,0,1,0,0,0,0,0,189
22.388519,1,0,0,0,0,0,0,0,189
22.388749,1,0,1,0,0,0,0,0,189
22.433503,1,0,0,0,0,0,0,0,189
22.433734,1,0,1,0,0,0,0,0,189
22.478502,1,0,0,0,0,0,0,0,189
22.478733,1,0,1,0,0,0,0,0,189
22.598457,1,0,0,0,0,0,0,0,189
22.598688,1,0,1,0,0,0,0,0,189
22.658453,1,0,0,0,0,0,0,0,189
22.658682,1,0,1,0,0,0,0,0,189
22.66595,1,0,1,1,0,0,0,0,189
22.66618,0,1,0,1,0,0,0,0,180
22.688444,1,0,0,0,0,0,0,0,189
22.763427,1,0,0,0,0,0,0,0,189
22.763658,1,0,1,0,0,0,0,0,189
22.845912,1,0,1,1,0,0,0,0,189
22.846143,1,0,0,1,0,0,0,0,189
22.88341,1,0,0,0,0,0,0,0,189
22.883639,1,0,1,0,0,0,0,0,189
22.890909,1,0,1,1,0,0,0,0,189
22.89114,1,0,0,1,0,0,0,0,189
22.928417,1,0,0,0,0,0,0,0,189
22.928646,1,0,1,0,0,0,0,0,189
22.950914,1,0,1,1,0,0,0,0,189
22.951144,1,0,0,1,0,0,0,0,189
22.95841,1,0,0,0,0,0,0,0,189
22.965906,1,0,1,1,0,0,0,0,189
22.966135,1,0,0,1,0,0,0,0,189
23.048412,1,0,0,0,0,0,0,0,189
23.048642,1,0,1,0,0,0,0,0,189
23.558312,1,0,0,0,0,0,0,0,189
23.648303,1,0,0,0,0,0,0,0,189
23.648532,1,0,1,0,0,0,0,0,189
23.760791,1,0,1,1,0,0,0,0,189
23.761021,1,0,0,1,0,0,0,0,189
23.790775,1,0,1,1,0,0,0,0,189
23.798278,1,0,0,0,0,0,0,0,189
23.798508,1,0,1,0,0,0,0,0,189
23.835768,1,0,1,1,0,0,0,0,189
23.835998,1,0,0,1,0,0,0,0,189
23.858251,1,0,0,0,0,0,0,0,189
23.858481,1,0,1,0,0,0,0,0,189
24.015985,1,0,0,1,0,0,0,0,189
24.075729,1,0,1,1,0,0,0,0,189
24.075958,1,0,0,1,0,0,0,0,189
24.098459,1,0,1,0,0,0,0,0,189
24.135745,1,0,1,1,0,0,0,0,189
24.135975,1,0,0,1,0,0,0,0,189
24.308218,1,0,0,0,0,0,0,0,189
24.308447,1,0,1,0,0,0,0,0,189
24.323213,1,0,0,0,0,0,0,0,189
24.323442,1,0,1,0,0,0,0,0,189
24.645693,1,0,1,1,0,0,0,0,189
24.645922,1,0,0,1,0,0,0,0,189
24.735685,1,0,1,1,0,0,0,0,189
24.735915,1,0,0,1,0,0,0,0,189
25.005592,1,0,1,1,0,0,0,0,189
25.005822,1,0,0,1,0,0,0,0,189
25.073089,1,0,0,0,0,0,0,0,189
25.073319,1,0,1,0,0,0,0,0,189
25.11808,1,0,0,0,0,0,0,0,189
25.118311,1,0,1,0,0,0,0,0,189
25.13308,1,0,0,0,0,0,0,0,189
25.245519,1,0,1,1,0,0,0,0,189
25.245749,1,0,0,1,0,0,0,0,189
25.313042,1,0,0,0,0,0,0,0,189
25.313273,1,0,1,0,0,0,0,0,189
25.328046,1,0,0,0,0,0,0,0,189
25.328276,1,0,1,0,0,0,0,0,189
25.395503,1,0,1,1,0,0,0,0,189
25.395732,1,0,0,1,0,0,0,0,189
25.575667,1,0,0,1,0,0,0,0,189
25.627927,1,0,0,0,0,0,0,0,189
25.628158,1,0,1,0,0,0,0,0,189
25.770415,1,0,1,1,0,0,0,0,189
25.770646,1,0,0,1,0,0,0,0,189
25.800422,1,0,1,1,0,0,0,0,189
25.800652,1,0,0,1,0,0,0,0,189
26.048137,1,0,1,0,0,0,0,0,189
26.130393,1,0,1,1,0,0,0,0,189
26.130622,1,0,0,1,0,0,0,0,189
26.265373,1,0,1,1,0,0,0,0,189
26.265603,1,0,0,1,0,0,0,0,189
26.280367,1,0,1,1,0,0,0,0,189
26.280598,1,0,0,1,0,0,0,0,189
26.32535,1,0,1,1,0,0,0,0,189
26.362833,1,0,0,0,0,0,0,0,189
26.363062,1,0,1,0,0,0,0,0,189
26.460319,1,0,1,1,0,0,0,0,189
26.49054,1,0,0,1,0,0,0,0,189
26.505541,1,0,0,1,0,0,0,0,189
26.587815,1,0,0,0,0,0,0,0,189
26.588045,1,0,1,0,0,0,0,0,189
26.602811,1,0,0,0,0,0,0,0,189
