t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
25.856395,1,0,1,1,0,0,0,0,0
25.98431,1,0,0,0,0,0,0,0,0
26.021861,1,0,0,1,0,0,0,0,0
26.126357,1,0,0,1,0,0,0,0,0
26.185768,1,0,1,1,0,0,0,0,0
26.185999,1,0,0,1,0,0,0,0,0
26.193464,1,0,1,0,0,0,0,0,0
26.208389,1,0,1,0,0,0,0,0,0
26.2156,1,0,1,1,0,0,0,0,0
26.21583,1,0,0,1,0,0,0,0,0
26.230548,1,0,1,1,0,0,0,0,0
26.230777,1,0,0,1,0,0,0,0,0
26.320168,1,0,1,1,0,0,0,0,0
26.32039,1,0,0,1,0,0,0,0,0
26.342591,1,0,0,0,0,0,0,0,0
26.342821,1,0,1,0,0,0,0,0,0
26.432164,1,0,0,0,0,0,0,0,0
26.65617,1,0,0,0,0,0,0,0,0
26.656402,1,0,1,0,0,0,0,0,0
26.716019,1,0,1,0,0,0,0,0,0
26.775498,1,0,0,0,0,0,0,0,0
27.133871,1,0,0,0,0,0,0,0,0
27.134102,1,0,1,0,0,0,0,0,0
27.208501,1,0,0,0,0,0,0,0,0
27.208735,1,0,1,0,0,0,0,0,0
27.268343,1,0,0,0,0,0,0,0,0
27.268566,1,0,1,0,0,0,0,0,0
27.283507,1,0,1,0,0,0,0,0,0
27.410509,1,0,0,1,0,0,0,0,0
27.44767,1,0,0,0,0,0,0,0,0
27.447896,1,0,1,0,0,0,0,0,0
27.462586,1,0,0,0,0,0,0,0,0
27.462815,1,0,1,0,0,0,0,0,0
27.522368,1,0,0,0,0,0,0,0,0
27.522593,1,0,1,0,0,0,0,0,0
27.582223,1,0,0,0,0,0,0,0,0
27.582455,1,0,1,0,0,0,0,0,0
27.709063,1,0,1,1,0,0,0,0,0
27.709287,1,0,0,1,0,0,0,0,0
27.873443,1,0,1,1,0,0,0,0,0
27.873667,1,0,0,1,0,0,0,0,0
27.881133,1,0,1,0,0,0,0,0,0
28.000524,1,0,0,0,0,0,0,0,0
28.000759,1,0,1,0,0,0,0,0,0
28.105499,1,0,1,0,0,0,0,0,0
28.120459,1,0,1,0,0,0,0,0,0
28.194894,1,0,0,0,0,0,0,0,0
28.344441,1,0,0,0,0,0,0,0,0
28.34467,1,0,1,0,0,0,0,0,0
28.39672,1,0,1,1,0,0,0,0,0
28.396949,1,0,0,1,0,0,0,0,0
28.456671,1,0,0,1,0,0,0,0,0
28.613478,1,0,1,0,0,0,0,0,0
28.710277,1,0,1,1,0,0,0,0,0
28.710501,1,0,0,1,0,0,0,0,0
28.762809,1,0,1,0,0,0,0,0,0
28.9121,1,0,1,0,0,0,0,0,0
28.956675,1,0,0,0,0,0,0,0,0
28.956908,1,0,1,0,0,0,0,0,0
29.106043,1,0,0,0,0,0,0,0,0
29.106265,1,0,1,0,0,0,0,0,0
29.285479,1,0,0,0,0,0,0,0,0
29.382748,1,0,1,1,0,0,0,0,0
29.599519,1,0,1,0,0,0,0,0,0
29.644112,1,0,0,0,0,0,0,0,0
29.644339,1,0,1,0,0,0,0,0,0
29.681335,1,0,1,1,0,0,0,0,0
29.681569,1,0,0,1,0,0,0,0,0
29.748577,1,0,0,0,0,0,0,0,0
29.808339,1,0,0,0,0,0,0,0,0
29.808564,1,0,1,0,0,0,0,0,0
29.875847,1,0,0,1,0,0,0,0,0
29.883084,1,0,0,0,0,0,0,0,0
29.883313,1,0,1,0,0,0,0,0,0
29.950406,1,0,1,1,0,0,0,0,0
30.039838,1,0,1,1,0,0,0,0,0
30.040072,1,0,0,1,0,0,0,0,0
